ICT: 10.470737091290315
ICT: 10.864765057225128
ICT: 11.26944780151667
ICT: 10.73011067539233
ICT: 10.835065906911517
U06, U06A, U05B: 9.490724154573245
U06, U06A, U05B: 9.242278983183086
U06, U06A, U05B: 8.856038303371362
U06, U06A, U05B: 9.009292572316314
U06, U06A, U05B: 8.976329308332943
OBS: 43.98733944498705
OBS: 43.70141730086233
OBS: 44.2672199777098
OBS: 44.99641779184561
OBS: 44.79994913951032
U05, U04, U04B, GEO: 14.921430823789361
U05, U04, U04B, GEO: 14.52227526522954
U05, U04, U04B, GEO: 13.429359454204743
U05, U04, U04B, GEO: 14.205977942103292
U05, U04, U04B, GEO: 13.358207022999588
TEG: 56.78492425620956
TEG: 56.09180255263221
TEG: 55.62084239094354
TEG: 56.14856579676617
TEG: 55.75619903126383
LIB: 25.098195750115444
LIB: 25.68026600221468
LIB: 25.611073768669634
LIB: 25.73654787220117
LIB: 24.32487463229335
MEK: 27.3762980347289
MEK: 21.000301881119213
MEK: 22.617251656366978
MEK: 21.061148033117924
MEK: 21.90044658972575
SOC: 32.294650863920396
SOC: 30.16723095273309
SOC: 30.649487993922286
SOC: 16.480689941002343
SOC: 16.273676848976287
S01: 51.92457317617792
S01: 50.489688246951715
S01: 49.673824365680815
S01: 48.26123325998537
S01: 48.80170571886511
D04: 23.276402649433628
D04: 24.17043051806903
D04: 24.32438709597745
D04: 24.980805836889754
D04: 24.56698219258203
Completion time took 18096.054113149643 seconds
